width,learning_rate,dropout,l2,best_val_acc
16.0,0.05,0.0,0.0,0.7898076923076923
32.0,0.15,0.0,0.0,0.8457692307692307
64.0,0.05,0.0,0.0,0.8792788461538461
128.0,0.08,0.0,0.0,0.8965865384615385
256.0,0.15,0.0,0.0,0.9071153846153847
