width,learning_rate,dropout,l2,best_val_acc
16.0,0.12,0.0,0.0,0.7851923076923077
32.0,0.15,0.0,0.0001,0.8501923076923077
64.0,0.12,0.0,0.0001,0.8811538461538462
128.0,0.15,0.1,0.0001,0.9015384615384615
256.0,0.15,0.1,0.0001,0.9127884615384615
