width,learning_rate,dropout,l2,best_val_acc
16.0,0.15,0.0,0.0,0.7763461538461538
32.0,0.08,0.0,0.0,0.8465384615384616
64.0,0.05,0.0,0.0,0.8775480769230769
128.0,0.08,0.0,0.0,0.8984134615384616
256.0,0.05,0.0,0.0,0.9065865384615385
